94	116	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
64	84	central core disease	http://purl.obolibrary.org/obo/DOID_3529
77	84	disease	http://purl.obolibrary.org/obo/DOID_4
13	20	disease	http://purl.obolibrary.org/obo/DOID_4
77	85	myopathy	http://purl.obolibrary.org/obo/DOID_423
25	47	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
13	20	disease	http://purl.obolibrary.org/obo/DOID_4
53	61	myopathy	http://purl.obolibrary.org/obo/DOID_423
95	117	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
44	64	central core disease	http://purl.obolibrary.org/obo/DOID_3529
57	64	disease	http://purl.obolibrary.org/obo/DOID_4
69	91	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
89	110	ataxia telangiectasia	http://purl.obolibrary.org/obo/DOID_12704
148	170	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
175	195	central core disease	http://purl.obolibrary.org/obo/DOID_3529
188	195	disease	http://purl.obolibrary.org/obo/DOID_4
114	135	ataxia telangiectasia	http://purl.obolibrary.org/obo/DOID_12704
40	62	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
130	138	myopathy	http://purl.obolibrary.org/obo/DOID_423
54	62	myopathy	http://purl.obolibrary.org/obo/DOID_423
66	88	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
73	95	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
86	108	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
103	125	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
148	168	central core disease	http://purl.obolibrary.org/obo/DOID_3529
161	168	disease	http://purl.obolibrary.org/obo/DOID_4
65	86	ataxia telangiectasia	http://purl.obolibrary.org/obo/DOID_12704
67	89	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
75	97	malignant hyperthermia	http://purl.obolibrary.org/obo/DOID_8545
102	122	central core disease	http://purl.obolibrary.org/obo/DOID_3529
115	122	disease	http://purl.obolibrary.org/obo/DOID_4
143	151	myopathy	http://purl.obolibrary.org/obo/DOID_423
100	121	ataxia telangiectasia	http://purl.obolibrary.org/obo/DOID_12704
167	173	cancer	http://purl.obolibrary.org/obo/DOID_162
